country,clicks,impressions,ctr,position,date,flag
kor,22,1648,0.0133495145631067,46.12439320388349,2022-05-31,🇰🇷
sgp,21,563,0.0373001776198934,31.587921847246893,2022-05-31,🇸🇬
che,20,364,0.0549450549450549,26.255494505494507,2022-05-31,🇨🇭
dnk,20,400,0.05,31.425,2022-05-31,🇩🇰
swe,20,633,0.0315955766192733,36.804107424960506,2022-05-31,🇸🇪
chn,19,229,0.0829694323144104,14.633187772925764,2022-05-31,🇨🇳
isr,19,547,0.0347349177330895,30.23765996343693,2022-05-31,🇮🇱
col,18,759,0.0237154150197628,45.26613965744401,2022-05-31,🇨🇴
jpn,18,1080,0.0166666666666666,34.14074074074074,2022-05-31,🇯🇵
rou,18,561,0.0320855614973262,38.934046345811055,2022-05-31,🇷🇴
vnm,18,2764,0.0065123010130246,62.40412445730825,2022-05-31,🇻🇳
aut,17,295,0.0576271186440678,25.766101694915253,2022-05-31,🇦🇹
mex,17,940,0.0180851063829787,44.85,2022-05-31,🇲🇽
arg,15,1091,0.0137488542621448,50.817598533455545,2022-05-31,🇦🇷
mar,15,564,0.026595744680851,45.37234042553192,2022-05-31,🇲🇦
tun,15,230,0.0652173913043478,37.49565217391304,2022-05-31,🇹🇳
grc,14,327,0.0428134556574923,33.08256880733945,2022-05-31,🇬🇷
twn,14,1008,0.0138888888888888,44.38789682539682,2022-05-31,🇹🇼
zaf,14,454,0.0308370044052863,41.34581497797357,2022-05-31,🇿🇦
ukr,13,1040,0.0125,57.89519230769231,2022-05-31,🇺🇦
irl,12,282,0.0425531914893617,26.634751773049647,2022-05-31,🇮🇪
mys,12,810,0.0148148148148148,49.50246913580247,2022-05-31,🇲🇾
bel,11,429,0.0256410256410256,44.857808857808855,2022-05-31,🇧🇪
prt,11,309,0.0355987055016181,36.18770226537217,2022-05-31,🇵🇹
hkg,10,564,0.0177304964539007,36.3758865248227,2022-05-31,🇭🇰
are,8,272,0.0294117647058823,45.731617647058826,2022-05-31,🇦🇪
bgd,8,678,0.0117994100294985,49.64306784660767,2022-05-31,🇧🇩
cze,7,382,0.0183246073298429,42.09947643979058,2022-05-31,🇨🇿
geo,7,203,0.0344827586206896,59.073891625615765,2022-05-31,🇬🇪
nzl,7,183,0.0382513661202185,28.672131147540984,2022-05-31,🇳🇿
srb,7,281,0.0249110320284697,46.23131672597865,2022-05-31,🇷🇸
tha,7,1151,0.0060816681146828,64.26759339704606,2022-05-31,🇹🇭
chl,6,264,0.0227272727272727,37.35984848484848,2022-05-31,🇨🇱
fin,6,199,0.0301507537688442,19.2713567839196,2022-05-31,🇫🇮
kaz,6,242,0.024793388429752,53.27272727272727,2022-05-31,🇰🇿
arm,5,146,0.0342465753424657,47.73287671232877,2022-05-31,🇦🇲
blr,5,141,0.0354609929078014,39.241134751773046,2022-05-31,🇧🇾
est,5,81,0.0617283950617283,30.40740740740741,2022-05-31,🇪🇪
lka,5,189,0.0264550264550264,39.34391534391534,2022-05-31,🇱🇰
per,5,331,0.0151057401812688,53.26586102719033,2022-05-31,🇵🇪
alb,4,91,0.0439560439560439,51.89010989010989,2022-05-31,🇦🇱
dza,4,367,0.0108991825613079,52.23978201634878,2022-05-31,🇩🇿
egy,4,537,0.0074487895716946,46.167597765363126,2022-05-31,🇪🇬
jor,4,189,0.0211640211640211,39.57142857142857,2022-05-31,🇯🇴
sau,4,230,0.017391304347826,40.426086956521736,2022-05-31,🇸🇦
ecu,3,247,0.0121457489878542,49.99595141700405,2022-05-31,🇪🇨
ken,3,164,0.0182926829268292,45.8109756097561,2022-05-31,🇰🇪
lbn,3,79,0.0379746835443038,31.088607594936708,2022-05-31,🇱🇧
ltu,3,155,0.0193548387096774,47.29032258064516,2022-05-31,🇱🇹
lva,3,113,0.0265486725663716,38.76106194690266,2022-05-31,🇱🇻
mkd,3,54,0.0555555555555555,41.25925925925926,2022-05-31,🇲🇰
nga,3,180,0.0166666666666666,46.00555555555555,2022-05-31,🇳🇬
npl,3,186,0.0161290322580645,47.76881720430107,2022-05-31,🇳🇵
svk,3,105,0.0285714285714285,31.704761904761902,2022-05-31,🇸🇰
svn,3,87,0.0344827586206896,38.172413793103445,2022-05-31,🇸🇮
ven,3,203,0.0147783251231527,53.16256157635468,2022-05-31,🇻🇪
aze,2,106,0.0188679245283018,56.4811320754717,2022-05-31,🇦🇿
bwa,2,21,0.0952380952380952,23.714285714285715,2022-05-31,🇧🇼
gha,2,62,0.032258064516129,46.67741935483871,2022-05-31,🇬🇭
hun,2,261,0.0076628352490421,40.02298850574713,2022-05-31,🇭🇺
mmr,2,74,0.027027027027027,48.62162162162162,2022-05-31,🇲🇲
nor,2,185,0.0108108108108108,35.73513513513514,2022-05-31,🇳🇴
pan,2,69,0.0289855072463768,44.66666666666666,2022-05-31,🇵🇦
ala,1,6,0.1666666666666666,5.0,2022-05-31,🇦🇽
bgr,1,259,0.0038610038610038,45.173745173745175,2022-05-31,🇧🇬
bih,1,93,0.010752688172043,50.98924731182796,2022-05-31,🇧🇦
civ,1,19,0.0526315789473684,36.31578947368421,2022-05-31,🇨🇮
cri,1,62,0.0161290322580645,40.74193548387097,2022-05-31,🇨🇷
cyp,1,66,0.0151515151515151,28.984848484848484,2022-05-31,🇨🇾
dom,1,190,0.0052631578947368,56.742105263157896,2022-05-31,🇩🇴
eth,1,129,0.0077519379844961,51.96124031007752,2022-05-31,🇪🇹
glp,1,5,0.2,37.8,2022-05-31,🇬🇵
hrv,1,103,0.0097087378640776,32.30097087378641,2022-05-31,🇭🇷
lux,1,38,0.0263157894736842,26.657894736842103,2022-05-31,🇱🇺
mda,1,104,0.0096153846153846,52.16346153846154,2022-05-31,🇲🇩
mne,1,17,0.0588235294117647,45.88235294117647,2022-05-31,🇲🇪
mng,1,67,0.0149253731343283,59.85074626865672,2022-05-31,🇲🇳
pry,1,54,0.0185185185185185,49.05555555555556,2022-05-31,🇵🇾
pse,1,241,0.0041493775933609,54.09958506224066,2022-05-31,🇵🇸
tza,1,29,0.0344827586206896,55.689655172413794,2022-05-31,🇹🇿
ury,1,62,0.0161290322580645,42.08064516129032,2022-05-31,🇺🇾
abw,0,1,0.0,70.0,2022-05-31,🇦🇼
afg,0,14,0.0,59.92857142857143,2022-05-31,🇦🇫
ago,0,26,0.0,63.23076923076923,2022-05-31,🇦🇴
aia,0,2,0.0,46.5,2022-05-31,🇦🇮
and,0,3,0.0,84.66666666666667,2022-05-31,🇦🇩
asm,0,1,0.0,10.0,2022-05-31,🇦🇸
atg,0,4,0.0,51.75,2022-05-31,🇦🇬
ben,0,3,0.0,32.0,2022-05-31,🇧🇯
bes,0,1,0.0,28.0,2022-05-31,🇧🇶
bfa,0,4,0.0,52.0,2022-05-31,🇧🇫
bhr,0,33,0.0,45.39393939393939,2022-05-31,🇧🇭
bhs,0,22,0.0,44.72727272727273,2022-05-31,🇧🇸
blz,0,12,0.0,48.66666666666666,2022-05-31,🇧🇿
bmu,0,5,0.0,44.8,2022-05-31,🇧🇲
bol,0,92,0.0,53.59782608695652,2022-05-31,🇧🇴
brb,0,27,0.0,55.51851851851852,2022-05-31,🇧🇧
brn,0,10,0.0,35.6,2022-05-31,🇧🇳
btn,0,3,0.0,35.333333333333336,2022-05-31,🇧🇹
cmr,0,15,0.0,25.0,2022-05-31,🇨🇲
cod,0,7,0.0,68.0,2022-05-31,🇨🇩
cog,0,5,0.0,60.0,2022-05-31,🇨🇬
com,0,1,0.0,80.0,2022-05-31,🇰🇲
cpv,0,35,0.0,49.2,2022-05-31,🇨🇻
cub,0,26,0.0,55.30769230769231,2022-05-31,🇨🇺
cuw,0,6,0.0,41.833333333333336,2022-05-31,🇨🇼
cym,0,6,0.0,60.66666666666666,2022-05-31,🇰🇾
dma,0,2,0.0,46.0,2022-05-31,🇩🇲
esh,0,2,0.0,47.0,2022-05-31,🇪🇭
fji,0,4,0.0,86.0,2022-05-31,🇫🇯
fsm,0,1,0.0,77.0,2022-05-31,🇫🇲
gab,0,3,0.0,64.33333333333334,2022-05-31,🇬🇦
ggy,0,1,0.0,91.0,2022-05-31,🇬🇬
gib,0,2,0.0,70.0,2022-05-31,🇬🇮
gin,0,3,0.0,45.0,2022-05-31,🇬🇳
gmb,0,1,0.0,80.0,2022-05-31,🇬🇲
gnq,0,1,0.0,10.0,2022-05-31,🇬🇶
grd,0,4,0.0,55.25,2022-05-31,🇬🇩
grl,0,1,0.0,10.0,2022-05-31,🇬🇱
gtm,0,57,0.0,60.2280701754386,2022-05-31,🇬🇹
guf,0,2,0.0,32.5,2022-05-31,🇬🇫
gum,0,5,0.0,64.0,2022-05-31,🇬🇺
guy,0,4,0.0,51.25,2022-05-31,🇬🇾
hnd,0,57,0.0,62.47368421052632,2022-05-31,🇭🇳
hti,0,15,0.0,79.46666666666667,2022-05-31,🇭🇹
imn,0,3,0.0,23.33333333333333,2022-05-31,🇮🇲
iot,0,1,0.0,16.0,2022-05-31,🇮🇴
irq,0,154,0.0,64.35714285714286,2022-05-31,🇮🇶
isl,0,25,0.0,31.44,2022-05-31,🇮🇸
jam,0,56,0.0,56.767857142857146,2022-05-31,🇯🇲
jey,0,2,0.0,29.5,2022-05-31,🇯🇪
kgz,0,25,0.0,63.64,2022-05-31,🇰🇬
khm,0,159,0.0,64.39622641509433,2022-05-31,🇰🇭
kna,0,8,0.0,51.25,2022-05-31,🇰🇳
kwt,0,50,0.0,56.5,2022-05-31,🇰🇼
lao,0,44,0.0,63.84090909090909,2022-05-31,🇱🇦
lbr,0,1,0.0,72.0,2022-05-31,🇱🇷
lby,0,38,0.0,71.10526315789474,2022-05-31,🇱🇾
lca,0,7,0.0,60.285714285714285,2022-05-31,🇱🇨
lie,0,1,0.0,10.0,2022-05-31,🇱🇮
lso,0,4,0.0,32.25,2022-05-31,🇱🇸
mac,0,6,0.0,49.66666666666666,2022-05-31,🇲🇴
mco,0,1,0.0,8.0,2022-05-31,🇲🇨
mdg,0,16,0.0,49.625,2022-05-31,🇲🇬
mdv,0,7,0.0,65.85714285714286,2022-05-31,🇲🇻
mli,0,3,0.0,60.66666666666666,2022-05-31,🇲🇱
mlt,0,22,0.0,41.63636363636363,2022-05-31,🇲🇹
moz,0,12,0.0,54.083333333333336,2022-05-31,🇲🇿
mrt,0,2,0.0,72.5,2022-05-31,🇲🇷
mtq,0,3,0.0,24.33333333333333,2022-05-31,🇲🇶
mus,0,24,0.0,54.16666666666666,2022-05-31,🇲🇺
mwi,0,9,0.0,47.333333333333336,2022-05-31,🇲🇼
nam,0,10,0.0,61.8,2022-05-31,🇳🇦
ncl,0,5,0.0,37.6,2022-05-31,🇳🇨
ner,0,3,0.0,90.66666666666669,2022-05-31,🇳🇪
nic,0,18,0.0,45.72222222222222,2022-05-31,🇳🇮
nru,0,1,0.0,45.0,2022-05-31,🇳🇷
omn,0,28,0.0,45.892857142857146,2022-05-31,🇴🇲
png,0,3,0.0,18.33333333333333,2022-05-31,🇵🇬
pri,0,33,0.0,59.36363636363637,2022-05-31,🇵🇷
pyf,0,8,0.0,37.625,2022-05-31,🇵🇫
qat,0,46,0.0,58.5,2022-05-31,🇶🇦
reu,0,18,0.0,49.833333333333336,2022-05-31,🇷🇪
rwa,0,12,0.0,74.16666666666667,2022-05-31,🇷🇼
sdn,0,28,0.0,62.392857142857146,2022-05-31,🇸🇩
sen,0,23,0.0,55.47826086956522,2022-05-31,🇸🇳
sle,0,1,0.0,32.0,2022-05-31,🇸🇱
slv,0,39,0.0,45.58974358974359,2022-05-31,🇸🇻
som,0,6,0.0,52.333333333333336,2022-05-31,🇸🇴
sur,0,10,0.0,49.9,2022-05-31,🇸🇷
sxm,0,4,0.0,77.25,2022-05-31,🇸🇽
syc,0,2,0.0,64.0,2022-05-31,🇸🇨
syr,0,50,0.0,52.14,2022-05-31,🇸🇾
tca,0,5,0.0,63.2,2022-05-31,🇹🇨
tgo,0,7,0.0,57.142857142857146,2022-05-31,🇹🇬
tjk,0,4,0.0,33.75,2022-05-31,🇹🇯
tkm,0,2,0.0,18.5,2022-05-31,🇹🇲
tls,0,2,0.0,47.0,2022-05-31,🇹🇱
tto,0,53,0.0,55.283018867924525,2022-05-31,🇹🇹
uga,0,15,0.0,50.53333333333333,2022-05-31,🇺🇬
uzb,0,57,0.0,43.63157894736842,2022-05-31,🇺🇿
vct,0,2,0.0,42.5,2022-05-31,🇻🇨
vgb,0,17,0.0,49.294117647058826,2022-05-31,🇻🇬
vir,0,4,0.0,55.75,2022-05-31,🇻🇮
yem,0,51,0.0,52.76470588235294,2022-05-31,🇾🇪
zmb,0,10,0.0,63.1,2022-05-31,🇿🇲
zwe,0,36,0.0,55.91666666666666,2022-05-31,🇿🇼
usa,352,18806,0.018717430607253,39.37961288950335,2022-06-30,🇺🇸
ind,269,7954,0.0338194619059592,32.44556198139301,2022-06-30,🇮🇳
deu,119,2431,0.0489510489510489,25.205265322912386,2022-06-30,🇩🇪
gbr,78,3177,0.024551463644948,39.68744098205855,2022-06-30,🇬🇧
fra,71,2524,0.0281299524564183,65.8648969889065,2022-06-30,🇫🇷
esp,62,1065,0.0582159624413145,30.92676056338028,2022-06-30,🇪🇸
tur,45,1372,0.0327988338192419,43.13921282798834,2022-06-30,🇹🇷
ita,42,799,0.0525657071339173,30.619524405506883,2022-06-30,🇮🇹
aus,39,963,0.0404984423676012,31.964693665628246,2022-06-30,🇦🇺
pol,38,983,0.0386571719226856,34.991861648016275,2022-06-30,🇵🇱
can,32,1123,0.0284951024042742,29.072128227960818,2022-06-30,🇨🇦
nld,30,912,0.0328947368421052,28.260964912280706,2022-06-30,🇳🇱
hkg,29,478,0.0606694560669456,29.94560669456067,2022-06-30,🇭🇰
isr,29,454,0.0638766519823788,23.169603524229075,2022-06-30,🇮🇱
vnm,28,1738,0.0161104718066743,52.74683544303797,2022-06-30,🇻🇳
chn,27,218,0.1238532110091743,15.472477064220184,2022-06-30,🇨🇳
irn,27,519,0.0520231213872832,35.55684007707129,2022-06-30,🇮🇷
sgp,27,689,0.0391872278664731,25.407837445573296,2022-06-30,🇸🇬
bra,26,2349,0.0110685398041719,47.44146445295871,2022-06-30,🇧🇷
rus,24,3396,0.0070671378091872,51.080683156654885,2022-06-30,🇷🇺
pak,23,906,0.0253863134657836,42.59271523178808,2022-06-30,🇵🇰
che,22,340,0.0647058823529411,22.99705882352941,2022-06-30,🇨🇭
idn,20,2256,0.0088652482269503,52.20301418439716,2022-06-30,🇮🇩
jpn,19,911,0.0208562019758507,32.63227222832053,2022-06-30,🇯🇵
kor,17,1345,0.0126394052044609,44.09368029739777,2022-06-30,🇰🇷
ukr,17,1074,0.015828677839851,56.0074487895717,2022-06-30,🇺🇦
mex,16,707,0.0226308345120226,48.51909476661952,2022-06-30,🇲🇽
swe,16,482,0.0331950207468879,30.96265560165975,2022-06-30,🇸🇪
mar,15,384,0.0390625,41.8203125,2022-06-30,🇲🇦
phl,15,1027,0.0146056475170399,46.841285296981496,2022-06-30,🇵🇭
rou,15,366,0.040983606557377,39.96448087431694,2022-06-30,🇷🇴
cze,13,232,0.0560344827586206,36.01724137931034,2022-06-30,🇨🇿
zaf,12,421,0.0285035629453681,44.427553444180525,2022-06-30,🇿🇦
grc,11,298,0.0369127516778523,26.69127516778524,2022-06-30,🇬🇷
arg,10,990,0.0101010101010101,51.53232323232323,2022-06-30,🇦🇷
col,10,678,0.0147492625368731,48.84513274336283,2022-06-30,🇨🇴
mys,10,699,0.0143061516452074,45.82546494992847,2022-06-30,🇲🇾
prt,10,287,0.0348432055749128,28.89547038327526,2022-06-30,🇵🇹
twn,10,969,0.0103199174406604,42.14241486068112,2022-06-30,🇹🇼
chl,9,240,0.0375,36.016666666666666,2022-06-30,🇨🇱
irl,9,190,0.0473684210526315,23.7,2022-06-30,🇮🇪
bel,8,233,0.0343347639484978,27.356223175965667,2022-06-30,🇧🇪
dnk,8,251,0.0318725099601593,20.56573705179283,2022-06-30,🇩🇰
tha,8,594,0.0134680134680134,52.843434343434346,2022-06-30,🇹🇭
svk,7,97,0.0721649484536082,36.422680412371136,2022-06-30,🇸🇰
egy,6,488,0.0122950819672131,53.17213114754098,2022-06-30,🇪🇬
lka,5,143,0.0349650349650349,39.01398601398601,2022-06-30,🇱🇰
nga,5,135,0.037037037037037,41.91851851851852,2022-06-30,🇳🇬
are,4,227,0.0176211453744493,40.43171806167401,2022-06-30,🇦🇪
aut,4,227,0.0176211453744493,26.594713656387665,2022-06-30,🇦🇹
fin,4,180,0.0222222222222222,23.538888888888888,2022-06-30,🇫🇮
ken,4,177,0.0225988700564971,49.389830508474574,2022-06-30,🇰🇪
nor,4,187,0.0213903743315508,29.22994652406417,2022-06-30,🇳🇴
npl,4,147,0.0272108843537414,50.72108843537415,2022-06-30,🇳🇵
per,4,269,0.0148698884758364,50.1635687732342,2022-06-30,🇵🇪
sau,4,201,0.0199004975124378,42.98009950248756,2022-06-30,🇸🇦
tun,4,148,0.027027027027027,37.58108108108108,2022-06-30,🇹🇳
and,3,9,0.3333333333333333,25.666666666666668,2022-06-30,🇦🇩
bgd,3,591,0.0050761421319796,55.56345177664975,2022-06-30,🇧🇩
dza,3,310,0.0096774193548387,61.383870967741935,2022-06-30,🇩🇿
hun,3,188,0.0159574468085106,43.1968085106383,2022-06-30,🇭🇺
lva,3,71,0.0422535211267605,46.15492957746479,2022-06-30,🇱🇻
pan,3,40,0.075,38.775,2022-06-30,🇵🇦
srb,3,215,0.013953488372093,49.91627906976744,2022-06-30,🇷🇸
bgr,2,170,0.0117647058823529,45.358823529411765,2022-06-30,🇧🇬
eth,2,93,0.021505376344086,49.74193548387097,2022-06-30,🇪🇹
hrv,2,86,0.0232558139534883,32.83720930232558,2022-06-30,🇭🇷
isl,2,16,0.125,23.0,2022-06-30,🇮🇸
mmr,2,45,0.0444444444444444,59.77777777777778,2022-06-30,🇲🇲
ala,1,6,0.1666666666666666,5.166666666666667,2022-06-30,🇦🇽
alb,1,52,0.0192307692307692,55.46153846153846,2022-06-30,🇦🇱
aze,1,58,0.0172413793103448,50.43103448275862,2022-06-30,🇦🇿
bhr,1,63,0.0158730158730158,39.77777777777778,2022-06-30,🇧🇭
blr,1,85,0.0117647058823529,37.47058823529412,2022-06-30,🇧🇾
brn,1,7,0.1428571428571428,32.57142857142857,2022-06-30,🇧🇳
bwa,1,21,0.0476190476190476,61.47619047619048,2022-06-30,🇧🇼
cmr,1,11,0.0909090909090909,55.72727272727273,2022-06-30,🇨🇲
cub,1,18,0.0555555555555555,45.833333333333336,2022-06-30,🇨🇺
cuw,1,6,0.1666666666666666,37.333333333333336,2022-06-30,🇨🇼
cyp,1,31,0.032258064516129,37.096774193548384,2022-06-30,🇨🇾
est,1,48,0.0208333333333333,32.41666666666667,2022-06-30,🇪🇪
geo,1,135,0.0074074074074074,44.95555555555556,2022-06-30,🇬🇪
kaz,1,131,0.0076335877862595,49.99236641221374,2022-06-30,🇰🇿
kgz,1,25,0.04,44.64,2022-06-30,🇰🇬
khm,1,113,0.0088495575221238,59.017699115044245,2022-06-30,🇰🇭
lbn,1,56,0.0178571428571428,50.285714285714285,2022-06-30,🇱🇧
ltu,1,176,0.0056818181818181,45.61931818181818,2022-06-30,🇱🇹
mus,1,19,0.0526315789473684,29.789473684210527,2022-06-30,🇲🇺
nzl,1,119,0.0084033613445378,34.04201680672269,2022-06-30,🇳🇿
qat,1,52,0.0192307692307692,48.46153846153846,2022-06-30,🇶🇦
sen,1,25,0.04,56.68,2022-06-30,🇸🇳
syr,1,33,0.0303030303030303,37.93939393939394,2022-06-30,🇸🇾
uzb,1,50,0.02,43.02,2022-06-30,🇺🇿
abw,0,2,0.0,33.5,2022-06-30,🇦🇼
afg,0,7,0.0,67.0,2022-06-30,🇦🇫
ago,0,22,0.0,48.68181818181818,2022-06-30,🇦🇴
aia,0,1,0.0,91.0,2022-06-30,🇦🇮
arm,0,63,0.0,41.12698412698413,2022-06-30,🇦🇲
atg,0,5,0.0,39.2,2022-06-30,🇦🇬
bdi,0,2,0.0,40.5,2022-06-30,🇧🇮
ben,0,7,0.0,50.85714285714285,2022-06-30,🇧🇯
bfa,0,6,0.0,54.333333333333336,2022-06-30,🇧🇫
bhs,0,23,0.0,59.08695652173913,2022-06-30,🇧🇸
bih,0,66,0.0,49.72727272727273,2022-06-30,🇧🇦
blz,0,11,0.0,55.81818181818182,2022-06-30,🇧🇿
bmu,0,3,0.0,74.0,2022-06-30,🇧🇲
bol,0,95,0.0,65.10526315789474,2022-06-30,🇧🇴
brb,0,20,0.0,47.75,2022-06-30,🇧🇧
btn,0,4,0.0,52.0,2022-06-30,🇧🇹
civ,0,15,0.0,48.86666666666667,2022-06-30,🇨🇮
cod,0,16,0.0,57.5,2022-06-30,🇨🇩
cog,0,1,0.0,32.0,2022-06-30,🇨🇬
cpv,0,32,0.0,49.0625,2022-06-30,🇨🇻
cri,0,59,0.0,47.23728813559322,2022-06-30,🇨🇷
cym,0,4,0.0,59.5,2022-06-30,🇰🇾
dma,0,2,0.0,51.0,2022-06-30,🇩🇲
dom,0,198,0.0,65.87878787878788,2022-06-30,🇩🇴
ecu,0,213,0.0,55.13145539906103,2022-06-30,🇪🇨
esh,0,4,0.0,33.75,2022-06-30,🇪🇭
fji,0,10,0.0,29.5,2022-06-30,🇫🇯
gab,0,3,0.0,60.66666666666666,2022-06-30,🇬🇦
ggy,0,1,0.0,72.0,2022-06-30,🇬🇬
gha,0,94,0.0,61.92553191489362,2022-06-30,🇬🇭
glp,0,8,0.0,49.125,2022-06-30,🇬🇵
gmb,0,4,0.0,77.5,2022-06-30,🇬🇲
gnq,0,4,0.0,40.75,2022-06-30,🇬🇶
grd,0,7,0.0,51.85714285714285,2022-06-30,🇬🇩
grl,0,1,0.0,10.0,2022-06-30,🇬🇱
gtm,0,65,0.0,62.92307692307692,2022-06-30,🇬🇹
guf,0,3,0.0,108.66666666666669,2022-06-30,🇬🇫
gum,0,3,0.0,61.0,2022-06-30,🇬🇺
guy,0,7,0.0,86.0,2022-06-30,🇬🇾
hnd,0,42,0.0,73.02380952380952,2022-06-30,🇭🇳
hti,0,13,0.0,68.92307692307692,2022-06-30,🇭🇹
imn,0,3,0.0,30.33333333333333,2022-06-30,🇮🇲
irq,0,174,0.0,63.56896551724138,2022-06-30,🇮🇶
jam,0,41,0.0,50.58536585365854,2022-06-30,🇯🇲
jey,0,4,0.0,119.75,2022-06-30,🇯🇪
jor,0,102,0.0,40.77450980392157,2022-06-30,🇯🇴
kna,0,9,0.0,29.666666666666668,2022-06-30,🇰🇳
kwt,0,33,0.0,52.72727272727273,2022-06-30,🇰🇼
lao,0,30,0.0,60.0,2022-06-30,🇱🇦
lbr,0,1,0.0,43.0,2022-06-30,🇱🇷
lby,0,53,0.0,78.0377358490566,2022-06-30,🇱🇾
lca,0,6,0.0,61.833333333333336,2022-06-30,🇱🇨
lux,0,23,0.0,25.52173913043478,2022-06-30,🇱🇺
mac,0,3,0.0,47.0,2022-06-30,🇲🇴
mco,0,1,0.0,9.0,2022-06-30,🇲🇨
mda,0,81,0.0,47.60493827160494,2022-06-30,🇲🇩
mdg,0,16,0.0,50.1875,2022-06-30,🇲🇬
mdv,0,4,0.0,21.25,2022-06-30,🇲🇻
mkd,0,58,0.0,47.56896551724138,2022-06-30,🇲🇰
mli,0,4,0.0,40.5,2022-06-30,🇲🇱
mlt,0,22,0.0,39.63636363636363,2022-06-30,🇲🇹
mne,0,16,0.0,43.8125,2022-06-30,🇲🇪
mng,0,30,0.0,47.86666666666667,2022-06-30,🇲🇳
moz,0,9,0.0,74.22222222222223,2022-06-30,🇲🇿
mrt,0,4,0.0,55.25,2022-06-30,🇲🇷
msr,0,1,0.0,43.0,2022-06-30,🇲🇸
mtq,0,2,0.0,28.0,2022-06-30,🇲🇶
mwi,0,10,0.0,48.9,2022-06-30,🇲🇼
myt,0,1,0.0,177.0,2022-06-30,🇾🇹
nam,0,8,0.0,60.625,2022-06-30,🇳🇦
ncl,0,2,0.0,54.5,2022-06-30,🇳🇨
ner,0,2,0.0,131.0,2022-06-30,🇳🇪
nic,0,25,0.0,68.76,2022-06-30,🇳🇮
omn,0,39,0.0,58.87179487179487,2022-06-30,🇴🇲
pri,0,19,0.0,46.94736842105263,2022-06-30,🇵🇷
pry,0,43,0.0,63.11627906976744,2022-06-30,🇵🇾
pse,0,250,0.0,51.248,2022-06-30,🇵🇸
pyf,0,5,0.0,57.8,2022-06-30,🇵🇫
reu,0,12,0.0,39.333333333333336,2022-06-30,🇷🇪
rwa,0,10,0.0,33.1,2022-06-30,🇷🇼
sdn,0,19,0.0,75.36842105263158,2022-06-30,🇸🇩
sjm,0,18,0.0,51.333333333333336,2022-06-30,🇸🇯
sle,0,1,0.0,89.0,2022-06-30,🇸🇱
slv,0,32,0.0,64.15625,2022-06-30,🇸🇻
smr,0,2,0.0,5.0,2022-06-30,🇸🇲
som,0,9,0.0,43.55555555555556,2022-06-30,🇸🇴
sur,0,2,0.0,19.0,2022-06-30,🇸🇷
svn,0,63,0.0,37.285714285714285,2022-06-30,🇸🇮
swz,0,1,0.0,24.0,2022-06-30,🇸🇿
sxm,0,3,0.0,71.66666666666667,2022-06-30,🇸🇽
syc,0,12,0.0,46.66666666666666,2022-06-30,🇸🇨
tca,0,5,0.0,46.2,2022-06-30,🇹🇨
tgo,0,5,0.0,66.8,2022-06-30,🇹🇬
tjk,0,2,0.0,100.0,2022-06-30,🇹🇯
tkm,0,3,0.0,8.0,2022-06-30,🇹🇲
tls,0,1,0.0,8.0,2022-06-30,🇹🇱
tto,0,31,0.0,51.38709677419355,2022-06-30,🇹🇹
tza,0,24,0.0,66.375,2022-06-30,🇹🇿
uga,0,18,0.0,52.0,2022-06-30,🇺🇬
ury,0,41,0.0,48.26829268292683,2022-06-30,🇺🇾
vct,0,1,0.0,40.0,2022-06-30,🇻🇨
ven,0,219,0.0,63.32876712328767,2022-06-30,🇻🇪
vgb,0,1,0.0,95.0,2022-06-30,🇻🇬
vir,0,1,0.0,22.0,2022-06-30,🇻🇮
vut,0,1,0.0,144.0,2022-06-30,🇻🇺
wsm,0,1,0.0,83.0,2022-06-30,🇼🇸
yem,0,39,0.0,62.17948717948718,2022-06-30,🇾🇪
zmb,0,26,0.0,56.88461538461539,2022-06-30,🇿🇲
zwe,0,13,0.0,56.23076923076923,2022-06-30,🇿🇼
usa,359,21156,0.0169691813197201,40.20457553412744,2022-07-31,🇺🇸
ind,315,9765,0.032258064516129,32.88796722990271,2022-07-31,🇮🇳
deu,121,2473,0.0489284270117266,22.8216740800647,2022-07-31,🇩🇪
fra,82,1742,0.0470723306544202,28.3398392652124,2022-07-31,🇫🇷
gbr,70,3471,0.0201670988187842,35.46585998271392,2022-07-31,🇬🇧
tur,42,1546,0.0271668822768434,45.18046571798189,2022-07-31,🇹🇷
esp,40,984,0.040650406504065,31.13617886178862,2022-07-31,🇪🇸
aus,35,1018,0.0343811394891945,34.80058939096267,2022-07-31,🇦🇺
can,35,1292,0.0270897832817337,31.071981424148607,2022-07-31,🇨🇦
nld,33,886,0.0372460496613995,30.31489841986456,2022-07-31,🇳🇱
idn,31,2221,0.0139576767221972,50.68617739756866,2022-07-31,🇮🇩
bra,30,2853,0.010515247108307,46.93130038555906,2022-07-31,🇧🇷
ita,28,845,0.0331360946745562,33.91242603550296,2022-07-31,🇮🇹
pol,28,1019,0.0274779195289499,37.837095191364085,2022-07-31,🇵🇱
rus,28,4446,0.0062977957714799,51.373594242015294,2022-07-31,🇷🇺
chn,24,225,0.1066666666666666,15.577777777777778,2022-07-31,🇨🇳
jpn,23,1036,0.0222007722007722,39.38706563706564,2022-07-31,🇯🇵
irn,21,472,0.0444915254237288,29.466101694915253,2022-07-31,🇮🇷
